Incident ID,Year,Month,Country,Region,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive
244,2003,8,Iraq,Baghdad,,19,1,0,0,0,0,9,0,0,9,11,0,0,11,20,0,0,20,13,7,0,Vehicle-born IED,Individual attack,Office/compound,Political
245,2003,8,Iraq,Erbil,Erbil,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown
252,2003,9,Iraq,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Body-borne IED,Unknown,Office/compound,Political
255,2003,9,Iraq,Ninewa,Mosul,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,Unknown,Ambush,Road,Unknown
256,2003,9,Afghanistan,Helmand,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Ambush,Unknown,Unknown
257,2003,9,Somalia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Incidental
258,2003,9,Afghanistan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Raid,Home,Unknown
254,2003,9,Afghanistan,Ghazni,,0,5,0,0,0,0,4,1,0,5,0,0,0,0,4,1,0,5,0,0,5,Unknown,Ambush,Unknown,Political
253,2003,9,Iraq,,Erbil-Mosul Road,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,Unknown
260,2003,10,Somalia,,,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,Shooting,Individual attack,Home,Unknown
261,2003,10,Somalia,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Shooting,Individual attack,Project site,Unknown
263,2003,10,Liberia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Unknown,Economic
264,2003,10,Sudan,South Kordofan,Kauda-Karkar Road,0,10,0,0,0,0,8,2,0,10,0,0,0,0,8,2,0,10,0,0,10,Landmine ,Ambush,Road,Incidental
259,2003,10,Iraq,Baghdad,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Vehicle-born IED,Unknown,Office/compound,Political
262,2003,10,Iraq,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Other Explosives,Individual attack,Office/compound,Unknown
265,2003,11,Afghanistan,Ghazni,,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,1,1,0,Shooting,Ambush,Road,Unknown
269,2003,11,Iraq,Thi Qar,Nasiriyah,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,10,0,10,0,0,10,Other Explosives,Combat/Crossfire,Office/compound,Incidental
267,2003,11,Iraq,Baghdad,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Landmine ,Ambush,Road,Incidental
266,2003,11,Burundi,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Unknown
268,2003,11,Iraq,,Between Basra and Safwan,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
270,2003,11,Philippines,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Shooting,Combat/Crossfire,Unknown,Incidental
273,2003,12,Iraq,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Shooting,Individual attack,Home,Unknown
271,2003,12,Angola,,,0,7,0,0,0,0,6,1,0,7,0,0,0,0,6,1,0,7,7,0,0,Landmine ,Ambush,Road,Incidental
272,2003,12,Somalia,Lower Juba,Marere,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,2,0,0,2,Kidnapping,Raid,Office/compound,Unknown
341,2004,,DR Congo,North Kivu,Goma,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Shooting,Individual attack,Home,Unknown
276,2004,1,Somalia,Lower Juba,Between Kismayo and Jamaame,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
277,2004,1,Iraq,Al-Basrah,,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Roadside IED,Ambush,Road,Unknown
278,2004,1,Kenya,,,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,2,Unknown,Ambush,Road,Economic
281,2004,2,Colombia,,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Unknown,Unknown,Unknown
282,2004,2,Iraq,Baghdad,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Shooting,Individual attack,Office/compound,Incidental
283,2004,2,Iraq,,Between Basra and Safwan,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
279,2004,2,Afghanistan,Farah,,0,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,Unknown,Ambush,Unknown,Unknown
280,2004,2,Afghanistan,Kabul,,0,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,Unknown,Ambush,Unknown,Unknown
286,2004,3,Iraq,Kerbala,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Other Explosives,Unknown,Office/compound,Unknown
284,2004,3,Afghanistan,Zabul,Qalat,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Political
288,2004,3,Somalia,Woqooyi Galbeed,Hargeisa,0,3,0,0,0,0,1,0,0,1,1,1,0,2,2,1,0,3,0,1,2,Shooting,Ambush,Road,Unknown
290,2004,4,Afghanistan,,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Raid,Office/compound,Unknown
294,2004,4,Somalia,Gedo,Belet-Hawa (near),0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,Incidental
295,2004,4,Somalia,Lower Juba,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Economic
291,2004,4,Iraq,,Najaf,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,2,1,0,1,Kidnapping,Unknown,Unknown,Unknown
292,2004,4,Iraq,Al-Anbar,Ramadi (near),0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown
289,2004,4,Iraq,Ninewa,Mosul,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Individual attack,Unknown,Political
293,2004,4,Iraq,Al-Anbar,Fallujah (near),0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Unknown
3851,2004,4,Iraq,Baghdad,Baghdad,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,1,0,Kidnapping,Unknown,Unknown,Unknown
298,2004,5,DR Congo,,,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,1,Rape/sexual assault ,Raid,Unknown,Unknown
299,2004,5,Iraq,Thi Qar,Nasiriyah (near),0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Unknown
296,2004,5,Afghanistan,Balkh,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
297,2004,5,Afghanistan,Samangan,,0,0,0,0,3,0,2,1,0,3,0,0,0,0,2,1,0,3,0,0,3,Landmine ,Ambush,Road,Incidental
300,2004,6,Somalia,Bay,Baydhaba,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Public location,Economic
303,2004,6,Afghanistan,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Unknown,Office/compound,Political
306,2004,6,Nigeria,,,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Kidnapping,Ambush,Road,Unknown
309,2004,6,Chechnya,Ossetia,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Kidnapping,Unknown,Unknown,Unknown
302,2004,6,Afghanistan,Badghis,,0,5,0,0,0,0,2,0,0,2,3,0,0,3,5,0,0,5,0,0,5,Unknown,Ambush,Road,Unknown
308,2004,6,Pakistan,Punjab,Maryan (near),0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,1,1,0,Shooting,Ambush,Road,Unknown
305,2004,6,DR Congo,Maniema,Kasongo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Detention,Custody,Unknown
307,2004,6,Uganda,Northern,Kitgum (15 km North),0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Unknown,Ambush,Road,Unknown
301,2004,6,Chechnya,Ingushetia,Nazran,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown
304,2004,6,Iraq,,,0,0,0,0,3,0,2,1,0,3,0,0,0,0,2,1,0,3,3,0,0,Unknown,Raid,Office/compound,Unknown
311,2004,7,Afghanistan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Unknown,Unknown
310,2004,7,Iraq,Al-Najaf,Najaf,0,0,0,0,4,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,Bodily assault,Detention,Custody,Political
312,2004,8,Sudan,,,3,0,0,5,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,8,Kidnapping,Unknown,Unknown,Unknown
315,2004,8,Afghanistan,Paktia,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Unknown,Unknown,Unknown
317,2004,8,Sudan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Unknown,Unknown,Unknown
316,2004,8,Sudan,South Darfur,Kalma Refugee Camp,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,Unknown,Individual attack,Project site,Incidental
313,2004,8,Iraq,Al-Najaf,Najaf,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,Unknown
314,2004,8,Iraq,,Road from Baghdad to Najaf,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,4,Unknown,Ambush,Road,Unknown
320,2004,9,Afghanistan,,,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,10,0,0,10,Bodily assault,Mob violence,Unknown,Political
321,2004,9,Iraq,Ninewa,Mosul,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Individual attack,Public location,Unknown
318,2004,9,Iraq,Baghdad,,0,4,0,0,0,0,0,0,2,2,0,0,2,2,0,0,4,4,1,3,0,Kidnapping,Raid,Office/compound,Unknown
322,2004,9,Haiti,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Road,Incidental
323,2004,10,Afghanistan,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,Unknown
326,2004,10,Sudan,Central Darfur,Between Muzbat and Um Baru,0,3,0,0,0,0,1,1,0,2,1,0,0,1,2,1,0,3,0,0,3,Landmine ,Ambush,Road,Unknown
324,2004,10,DR Congo,North Kivu,Goma,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
325,2004,10,Occupied Palestinian Territories,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown
327,2004,10,Iraq,Baghdad,Baghdad,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Kidnap-killing,Individual attack,Unknown,Political
328,2004,11,Cote D'Ivoire,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,Incidental
329,2004,11,Afghanistan,,,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Shelling,Raid,Office/compound,Political
330,2004,11,DR Congo,Ituri,Bunia (near),0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Raid,Unknown,Unknown
331,2004,11,Sudan,South Darfur,Kalma Refugee Camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Project site,Unknown
332,2004,11,Sudan,South Darfur,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Detention,Custody,Unknown
333,2004,12,Occupied Palestinian Territories,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Bodily assault,Unknown,Unknown,Unknown
336,2004,12,Sudan,East Darfur,Labado,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,Unknown
339,2004,12,Uganda,Northern,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Public location,Incidental
340,2004,12,Sudan,South Darfur,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Combat/Crossfire,Project site,Incidental
334,2004,12,Afghanistan,Kabul,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
335,2004,12,Sudan,South Darfur,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Ambush,Road,Unknown
337,2004,12,Sudan,South Darfur,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown
338,2004,12,Kenya,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Road,Economic
342,2005,1,Somalia,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,Unknown
343,2005,1,Kenya,Nairobi,Nairobi,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
347,2005,1,Somalia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Raid,Home,Political
348,2005,1,Afghanistan,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Raid,Office/compound,Economic
345,2005,1,Sudan,West Darfur,Between Mornei and Geneina,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
344,2005,1,Zimbabwe,Harare,Harare,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Bodily assault,Ambush,Road,Unknown
346,2005,1,Iraq,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Kidnap-killing,Unknown,Unknown,Unknown
349,2005,1,Sudan,West Darfur,Seleia,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,Unknown
351,2005,2,Iraq,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Vehicle-born IED,Ambush,Public location,Incidental
677,2005,2,Sudan,South Darfur,,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,7,Kidnapping,Ambush,Project site,Unknown
350,2005,2,Afghanistan,Helmand,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Unknown,Unknown,Unknown
352,2005,3,Somalia,Bari,Bosaso,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Unknown,Individual attack,Unknown,Political
355,2005,3,Afghanistan,Kabul,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Unknown,Ambush,Unknown,Political
353,2005,3,Afghanistan,Farah,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Unknown,Unknown,Unknown
354,2005,3,Sudan,South Darfur,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
356,2005,3,Sudan,South Darfur,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Unknown
357,2005,4,Iraq,,,0,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,1,1,0,Vehicle-born IED,Ambush,Road,Incidental
361,2005,4,Somalia,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Other Explosives,Raid,Project site,Unknown
363,2005,4,Chechnya,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Combat/Crossfire,Unknown,Disputed
362,2005,4,Afghanistan,Baghlan,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
358,2005,4,Sudan,West Darfur,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,Bodily assault,Individual attack,Project site,Unknown
359,2005,4,Sudan,Central Darfur,Golo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Incidental
360,2005,4,Somalia,,,0,3,0,0,0,0,1,1,0,2,0,1,0,1,1,2,0,3,0,0,3,Shooting,Unknown,Unknown,Unknown
367,2005,5,Nepal,,,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Unknown,Unknown,Political
369,2005,5,Afghanistan,Baghlan,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Bodily assault,Individual attack,Unknown,Political
370,2005,5,Afghanistan,Kabul,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Political
371,2005,5,Malawi,,,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Unknown,Mob violence,Office/compound,Political
368,2005,5,Sudan,Kassala,Kassala (near),0,0,0,4,0,0,2,1,1,4,0,0,0,0,2,1,1,4,0,0,4,Kidnapping,Ambush,Road,Unknown
364,2005,5,Chad,,,5,2,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,0,0,7,Bodily assault,Mob violence,Project site,Unknown
365,2005,5,Sudan,South Darfur,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
372,2005,6,Haiti,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,Unknown
376,2005,6,Uganda,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Unknown,Ambush,Road,Unknown
378,2005,6,Indonesia,Papua,Nabire,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Unknown,Political
380,2005,6,DR Congo,Ituri,,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,Unknown
373,2005,6,Afghanistan,Kandahar,Kandahar-Herat Highway bridge,0,7,0,0,0,0,2,5,0,7,0,0,0,0,2,5,0,7,0,0,7,Vehicle-born IED,Ambush,Road,Unknown
374,2005,6,Afghanistan,Uruzgan,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown
375,2005,6,Afghanistan,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,Individual attack,Unknown,Political
377,2005,6,DR Congo,,,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown
379,2005,6,Sudan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Home,Incidental
381,2005,7,Indonesia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Political
382,2005,7,Sudan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Home,Economic
383,2005,7,Sudan,South Darfur,,0,15,0,0,0,0,0,15,0,15,0,0,0,0,0,15,0,15,0,0,15,Unknown,Mob violence,Project site,Political
384,2005,7,Sudan,North Darfur,Zamzam Refugee Camp,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Project site,Unknown
387,2005,7,Afghanistan,,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Kidnap-killing,Unknown,Unknown,Unknown
386,2005,7,Kenya,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
385,2005,7,Sudan,South Darfur,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Ambush,Road,Economic
388,2005,8,Somalia,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Mob violence,Unknown,Unknown
389,2005,8,Iraq,,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Shooting,Raid,Unknown,Unknown
391,2005,9,Sudan,West Darfur,Between Beida and Geneina,0,17,0,0,0,0,0,15,0,15,0,2,0,2,0,17,0,17,0,0,17,Unknown,Ambush,Road,Unknown
392,2005,9,Sudan,,,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Unknown
393,2005,9,Afghanistan,Parvan,,0,2,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1,0,1,Unknown,Ambush,Road,Unknown
390,2005,9,Sudan,North Darfur,Amar Jadeed,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
396,2005,10,Sudan,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic
397,2005,10,Afghanistan,Kandahar,Kandahar (near),0,0,0,0,8,0,5,3,0,8,0,0,0,0,5,3,0,8,0,0,8,Shooting,Ambush,Road,Political
404,2005,10,Guyana,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Raid,Home,Economic
496,2005,10,Occupied Palestinian Territories,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
394,2005,10,Somalia,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Home,Unknown
398,2005,10,Afghanistan,Faryab,,0,0,0,0,4,0,1,3,0,4,0,0,0,0,1,3,0,4,0,0,4,Unknown,Unknown,Unknown,Political
399,2005,10,Uganda,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Unknown,Ambush,Road,Unknown
400,2005,10,Uganda,,,0,4,0,0,0,0,2,2,0,4,0,0,0,0,2,2,0,4,0,0,4,Unknown,Ambush,Road,Unknown
401,2005,10,Sudan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Individual attack,Home,Unknown
402,2005,10,Sudan,,,2,6,0,0,0,0,0,8,0,8,0,0,0,0,0,8,0,8,0,0,8,Bodily assault,Ambush,Road,Unknown
403,2005,10,Sudan,,,0,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,Unknown,Ambush,Road,Unknown
406,2005,11,South Sudan,,,0,2,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,1,0,1,Unknown,Ambush,Road,Unknown
407,2005,11,Iraq,,,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,1,1,0,Kidnapping,Unknown,Unknown,Unknown
405,2005,11,Somalia,Togdheer,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Landmine ,Ambush,Road,Incidental
409,2005,12,DR Congo,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Political
410,2005,12,Madagascar,Anamalanga,Antananarivo,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Unknown,Unknown,Unknown
413,2005,12,DR Congo,,,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Ambush,Road,Unknown
415,2005,12,Colombia,,,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,Unknown
408,2005,12,Kenya,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Bodily assault,Unknown,Unknown,Unknown
414,2005,12,Iraq,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown
411,2005,12,Sudan,Central Darfur,Between Solong and Golo,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
412,2005,12,South Sudan,Lakes,Rumbek,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Combat/Crossfire,Unknown,Incidental
